packaged fruit/vegetables,whole milk,curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,,,brown bread,pot plants,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,rolls/buns,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,pastry,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,sugar,sauces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquor (appetizer),,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,rolls/buns,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,oil,bottled water,canned beer,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,vinegar,yogurt,whipped/sour cream,specialty cheese,flour,margarine,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,whole milk,yogurt,oil,soda,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,other vegetables,dessert,whipped/sour cream,abrasive cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,berries,root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,packaged fruit/vegetables,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,dessert,yogurt,soft cheese,rolls/buns,mustard,pickled vegetables,canned beer,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,
frankfurter,beef,root vegetables,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,soda,chewing gum,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,packaged fruit/vegetables,cream cheese ,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,white wine,,,soap,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,white bread,pastry,pasta,whole milk,yogurt,candy,abrasive cleaner,cleaner,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,tropical fruit,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hair spray,,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whole milk,spices,long life bakery product,sugar,cat food,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,brown bread,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,hard cheese,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,brown bread,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,soda,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,soda,canned beer,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,yogurt,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,brown bread,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,canned fish,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,,,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,yogurt,brown bread,butter milk,cream cheese ,roll products ,margarine,misc. beverages,specialty chocolate,detergent,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
margarine,hygiene articles,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,yogurt,rolls/buns,soda,rolls/buns,soda,misc. beverages,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,whipped/sour cream,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,white bread,salty snack,,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,mayonnaise,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,hamburger meat,rubbing alcohol,pet care,soda,fruit/vegetable juice,waffles,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,beverages,hard cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,frozen potato products,zwieback,specialty bar,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salt,salty snack,cookware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,,,,pastry,soda,cake bar,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,
curd,beverages,cream cheese ,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,butter milk,,mayonnaise,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,butter,processed cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,frozen meals,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,hamburger meat,pip fruit,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,whipped/sour cream,cereals,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,canned beer,red/blush wine,,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,domestic eggs,margarine,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,curd,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,fruit/vegetable juice,,,butter,processed cheese,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,pip fruit,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,whipped/sour cream,whipped/sour cream,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,root vegetables,yogurt,whole milk,curd,curd cheese,cat food,specialty bar,detergent,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,other vegetables,packaged fruit/vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,pastry,coffee,frozen vegetables,specialty fat,coffee,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,packaged fruit/vegetables,curd,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter milk,frozen meals,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,newspapers,,,rolls/buns,pastry,waffles,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen dessert,salty snack,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter milk,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,frozen vegetables,pasta,specialty fat,syrup,candy,napkins,cling film/bags,,,,,,,,,,,,,,,,,,,,,
onions,butter,whipped/sour cream,hard cheese,dog food,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,hard cheese,frozen meals,pasta,pastry,soap,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,liver loaf,other vegetables,cream cheese ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,pastry,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,condensed milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,beverages,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,dish cleaner,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,whole milk,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dish cleaner,bathroom cleaner,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,red/blush wine,,,rolls/buns,sweet spreads,coffee,fruit/vegetable juice,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,yogurt,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,bottled water,salty snack,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,other vegetables,soda,softener,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,hamburger meat,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,specialty bar,napkins,other vegetables,curd,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,tropical fruit,root vegetables,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty cheese,frozen vegetables,coffee,soda,fruit/vegetable juice,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,pip fruit,yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,berries,whipped/sour cream,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,pet care,,,chewing gum,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,yogurt,sliced cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,pastry,bottled water,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,pet care,cake bar,shopping bags,canned vegetables,bottled water,soda,softener,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,oil,canned fruit,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,UHT-milk,cream cheese ,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,canned beer,male cosmetics,,soda,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,oil,cat food,soda,rolls/buns,oil,margarine,coffee,dental care,hygiene articles,newspapers,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,whole milk,frozen potato products,bottled beer,canned beer,brandy,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,zwieback,bottled water,misc. beverages,other vegetables,instant coffee,soda,,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,root vegetables,onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,brown bread,bottled water,,whole milk,frozen vegetables,rolls/buns,margarine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
pork,beef,hamburger meat,other vegetables,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,liquor (appetizer),hygiene articles,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,other vegetables,ice cream,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,ice cream,hygiene articles,house keeping products,fruit/vegetable juice,salty snack,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,
berries,packaged fruit/vegetables,whole milk,ice cream,whipped/sour cream,frozen vegetables,rolls/buns,roll products ,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,curd,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,misc. beverages,cling film/bags,,hard cheese,frozen dessert,rice,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,packaged fruit/vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,honey,waffles,,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,pastry,snack products,curd,frozen vegetables,rolls/buns,semi-finished bread,hygiene articles,photo/film,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,liver loaf,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,cream cheese ,,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,pickled vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,margarine,dental care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,shopping bags,,,rolls/buns,pastry,rum,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
pork,onions,whole milk,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,specialty cheese,domestic eggs,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese ,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,bottled water,,,dessert,butter milk,whipped/sour cream,sliced cheese,cream cheese ,white bread,coffee,long life bakery product,chocolate,baby cosmetics,,,,,,,,,,,,,,,,,,
ham,pip fruit,whole milk,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,soda,,,domestic eggs,rolls/buns,flour,rice,organic products,misc. beverages,napkins,,,,,,,,,,,,,,,,,,,,,
sausage,turkey,beef,root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,napkins,,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,hard cheese,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,packaged fruit/vegetables,UHT-milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,mustard,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,soda,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese ,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,nut snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,frozen vegetables,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white wine,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,white wine,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,soda,bottled beer,,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,rolls/buns,coffee,white bread,bottled water,soda,misc. beverages,fruit/vegetable juice,bottled beer,,,,,,,,,,,,,,,,,,,,,,
root vegetables,cream cheese ,spread cheese,frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,,,male cosmetics,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,sugar,hygiene articles,,red/blush wine,candy,house keeping products,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,coffee,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,detergent,hygiene articles,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,whole milk,mayonnaise,frozen fish,frozen potato products,oil,mustard,cat food,coffee,soda,chocolate,dish cleaner,napkins,newspapers,,,,,,,,,,,,,,,
pork,beef,berries,packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,candy,,,sugar,fruit/vegetable juice,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,berries,other vegetables,butter milk,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,seasonal products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,bottled water,fruit/vegetable juice,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,frozen potato products,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,spread cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,pasta,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,beverages,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,female sanitary products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,bottled water,soda,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,chewing gum,chocolate marshmallow,,honey,baking powder,coffee,red/blush wine,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,whole milk,butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,UHT-milk,hard cheese,domestic eggs,rolls/buns,hygiene articles,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,pip fruit,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,fruit/vegetable juice,newspapers,,cereals,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,yogurt,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,curd,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,snack products,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,soda,bottled beer,kitchen towels,candles,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,curd,frozen meals,frozen potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,spices,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,whipped/sour cream,rolls/buns,zwieback,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,fruit/vegetable juice,newspapers,,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,curd,yogurt,whipped/sour cream,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,
beef,tropical fruit,herbs,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,long life bakery product,,,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,coffee,long life bakery product,detergent,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,bottled water,candy,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,bottled beer,liquor (appetizer),chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,roll products ,oil,margarine,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
